SITE_CODE,SHORT_TITLE,TITLE,SITE_TYPE,SUB_TYPE,STAGE,PROJ_CODE,PROJECT_TITLE,LONGITUDE,LATITUDE,EASTING,NORTHING,MGA_ZONE,COMMODITIES,COMMODITY_GROUP_NAME,TARGET_GROUP_NAME,MAP_LABEL_NAME,INCLUDE_COMMODITY_FLAG,MAP_COMMODITIES,ACTIVE_FLAG,SYMBOL,MAP_SERIES,CONFIDENTIALITY,MAP_SHEET_NO_100K,MAP_SHEET_NAME_100K,MAP_SHEET_NO_250K,MAP_SHEET_NAME_250K,LGA_NAME,DEVELOPMENT_REGION,DISTRICT_NO,DISTRICT_NAME,TECTONIC_UNIT,EXTRACT_DATE
S0240853,Middlesex Road Lot 9 / Starkie,Middlesex Road Middlesex Lot 9 / Starkie,Mine,Openpit,Operating,J05339,Manjimup / Starkie,116.175111000000001,-34.338186999999998,424125,6200037,50,Shale,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2129,MANJIMUP,SI50-10,PEMBERTON,"MANJIMUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,"Northern Foreland, Albany-Fraser Orogen",20260112
S0240854,Iredell Road Lot 452 / Red Moon,Iredell Road Beedelup Lot 452 / Red Moon,Mine,Openpit,Operating,J06195,Beedelup / Red Moon,115.994739999999993,-34.319856999999999,407514,6201920,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2029,DONNELLY,SI50-10,PEMBERTON,"MANJIMUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,"Northern Foreland, Albany-Fraser Orogen",20260112
S0240855,Clarke Rd Lot 12596 Gravel / Catalano,Clarke Rd Walpole Lot 12596 Gravel/ Catalano,Mine,Openpit,Operating,J05029,Manjimup / Catalano,116.739487999999994,-34.935924999999997,476209,6134031,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2228,DEEP RIVER,SI50-10,PEMBERTON,"MANJIMUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Nornalup Zone,20260112
S0240858,Dewars Pool Rd Lot M1040 / Catalano,Dewars Pool Rd Chittering East Lot M1040 / Catalano,Mine,Openpit,Operating,J04794,Chittering / Catalano,116.165711000000002,-31.333286999999999,420630,6533159,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2135,CHITTERING,SH50-14,PERTH,"CHITTERING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0240949,Red Hill West Extension Area A / Heidelberg,Red Hill West Extension Area A / Heidelberg,Mine,Openpit,Operating,J00977,Herne Hill / Heidelberg Materials,116.072511000000006,-31.827687000000001,412229,6478291,50,Agg,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"SWAN, CITY OF",METRO,70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241011,Toodyay Rd Lot 556 / Trico,Toodyay Rd Bailup Lot 556 / Trico,Mine,Openpit,Operating,J06230,Bailup / Trico,116.306310999999994,-31.721886999999999,434279,6490181,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"MUNDARING, SHIRE OF",METRO,70,SOUTH WEST M.F.,South West Terrane,20260112
S0241015,Salt Valley Rd Lot 1919 Chitty Main Pit / Midland Brick,Salt Valley Rd Hoddys Well Lot 1919 Chitty Main Pit / Midland Brick,Mine,Openpit,Operating,J02057,Toodyay / Midland Brick,116.446810999999997,-31.665787000000002,447559,6496474,50,Clay,Construction material,CLAYS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241020,Salt Valley Rd Lot 1919 Chitty Junior Pit / Midland Brick,Salt Valley Rd Hoddys Well Lot 1919 Chitty Junior Pit / Midland Brick,Mine,Openpit,Operating,J02057,Toodyay / Midland Brick,116.438811000000001,-31.657886999999999,446796,6497346,50,Clay,Construction material,CLAYS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241021,Salt Valley Rd Lot 1919 White Schist Pit / Midland Brick,Salt Valley Rd Hoddys Well Lot 1919 White Schist Pit / Midland Brick,Mine,Openpit,Operating,J02057,Toodyay / Midland Brick,116.446111000000002,-31.662386999999999,447491,6496851,50,Clay,Construction material,CLAYS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241024,Mount Rd Lot 402 / Goldset,Mount Rd Wattening Lot 402 / Goldset,Mine,Openpit,Operating,J06233,Toodyay / Goldset,116.407511000000000,-31.328087000000000,443631,6533884,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2135,CHITTERING,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241025,Goomalling-Toodyay Rd Lot 1 Gravel / Vernice,Goomalling-Toodyay Rd Nunile Lot 1 Gravel / Vernice,Mine,Openpit,Operating,J02081,Toodyay / Vernice,116.583710999999994,-31.507086999999999,460470,6514122,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241029,Lovers Lane Lot 6 Pit 2 / Rural Stone,Lovers Lane Toodyay Lot 6 Pit 2 / Rural Stone,Mine,Openpit,Operating,J04145,Toodyay Quartzite / Rural Stone,116.398910999999998,-31.603086000000001,442980,6503401,50,Qtze Dst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241032,Goomalling-Toodyay Rd Lot 1 Sand / Vernice,Goomalling-Toodyay Rd Nunile Lot 1 Sand / Vernice,Mine,Openpit,Operating,J02081,Toodyay / Vernice,116.584110999999993,-31.512187000000001,460510,6513557,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241048,Toodyay Rd Lot 5 Gravel / Avon,Toodyay Rd Lot 5 Toodyay Gravel / Avon Earthworks,Mine,Openpit,Operating,J02077,Avon Earthworks Sand and Gravel,116.422611000000003,-31.601586999999999,445227,6503579,50,Gvl PisoGravel,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241055,R36125 Horton Rd Lot 28654 East / Shire,Reserve 36125 Horton Rd Lot 28654 East / Shire of Mundaring,Mine,Openpit,Operating,J06752,GBRM / Shire of Mundaring,116.343911000000006,-31.859586000000000,437933,6474940,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"MUNDARING, SHIRE OF",METRO,70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241057,Eadine Rd Lot 10 Sand / Mitic,Eadine Rd Clackline Lot 10 Sand / Mitic,Mine,Openpit,Operating,J06244,Northam / Mitic,116.551710999999997,-31.701087000000001,457519,6492608,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"NORTHAM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241058,Smith Rd Lot 1096 / Warner,Smith Rd Burlong Lot 1096 / Warner,Mine,Openpit,Operating,J06343,Burlong / Warner,116.554111000000006,-31.693787000000000,457743,6493418,50,Gvl Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"NORTHAM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241061,Spencers Book Rd Lot 93 / Italia,Spencers Book Rd Muluckine Lot 93 / Italia Stone,Mine,Openpit,Operating,J06246,Northam Quarry / Italia Stone Group,116.654611000000003,-31.689786999999999,467266,6493895,50,Gran,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"NORTHAM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241065,Gentle Rd Lot 16 / Marris,Gentle Rd Throssell Lot 16 / Marris,Mine,Openpit,Operating,J06265,Northam / Marris,116.827910000000003,-31.749687000000002,483701,6487295,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"NORTHAM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241069,Walgy Rd Lot 11,Walgy Rd Beverley Lot 11,Mine,Openpit,Operating,,,116.938111000000006,-32.023086999999997,494155,6457003,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2233,BEVERLEY,SI50-02,PINJARRA,"BEVERLEY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241075,Eadine Road Lot 10 Gravel / Mitic,Eadine Rd Clackline Lot 10 Gravel / Mitic,Mine,Openpit,Operating,J06244,Northam / Mitic,116.550711000000007,-31.705387000000002,457426,6492131,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2234,NORTHAM,SH50-14,PERTH,"NORTHAM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241081,R13755 Gravel / Goomalling,Reserve 13755 Gravel / Shire of Goomalling,Mine,Openpit,Operating,J06263,GBRM / Shire of Goomalling,116.749211000000003,-31.497886000000001,476183,6515189,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2235,GOOMALLING,SH50-14,PERTH,"GOOMALLING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241110,Shingle Hill Rd Lot 191 / Shire,Shingle Hill Rd Bakers Hill Lot 191 / Shire of Northam,Mine,Openpit,Operating,J03551,GBRM / Shire of Northam,116.436811000000006,-31.727685999999999,446646,6489610,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"NORTHAM, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241142,Hope Valley Rd Lot 339,Hope Valley Rd Hope Valley Lot 339,Mine,Openpit,Operating,J06342,Hope Valley Rd / Paulik,115.798111000000006,-32.193387000000001,386710,6437495,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0241161,Achilles North,Achilles North and Central,Mine,Openpit,Operating,J00226,Marvel Loch - Southern Cross,119.384900999999999,-31.296395000000000,727000,6535094,50,Au,Precious metal,GOLD,Achilles North and Central,N,,N,,Operating Mine,Public,2735,SOUTHERN CROSS,SH50-16,SOUTHERN CROSS,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0241162,Achilles Central 1,Achilles Central Open Pit 1,Mine,Openpit,Operating,J00226,Marvel Loch - Southern Cross,119.386431999999999,-31.297371999999999,727143,6534983,50,Au,Precious metal,GOLD,Achilles Central Open Pit 1,N,,N,,Operating Mine,Public,2735,SOUTHERN CROSS,SH50-16,SOUTHERN CROSS,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0241165,Achilles East,Achilles East Open Pit,Mine,Openpit,Under Development,J00226,Marvel Loch - Southern Cross,119.392522000000000,-31.299772999999998,727717,6534704,50,Au,Precious metal,GOLD,Achilles East Open Pit,N,,N,,Operating Mine,Public,2735,SOUTHERN CROSS,SH50-16,SOUTHERN CROSS,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0241166,Achilles West,Achilles West Open Pit,Mine,Openpit,Under Development,J00226,Marvel Loch - Southern Cross,119.390867999999998,-31.301007999999999,727557,6534570,50,Au,Precious metal,GOLD,Achilles West Open Pit,N,,N,,Operating Mine,Public,2735,SOUTHERN CROSS,SH50-16,SOUTHERN CROSS,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0241168,Sayer Rd Lot 4 / Urban,Sayer Rd Hope Valley Lot 4 / Urban Resources,Mine,Openpit,Operating,J04944,Hope Valley / Urban Resources,115.821611000000004,-32.182285999999998,388912,6438750,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0241169,Ashley Rds Lot 127-128 / Urban,Ashley Rd Hope Valley Lot 127-128 / Urban Resources,Mine,Openpit,Operating,J04944,Hope Valley / Urban Resources,115.816310999999999,-32.188285999999998,388419,6438080,50,Lst Sd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0241170,Ashley Rd Lot 800 / Urban,Ashley Rd Hope Valley Lot 800 / Urban Resources,Mine,Openpit,Operating,J04944,Hope Valley / Urban Resources,115.811411000000007,-32.187586000000003,387957,6438152,50,Lst Sd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0241171,Sayer Rd Lot 814 and 816 / Urban,Sayer Rd Hope Valley Lot 814 and 816 / Urban Resources,Mine,Openpit,Operating,J04944,Hope Valley / Urban Resources,115.814610999999999,-32.182285999999998,388252,6438743,50,Lst Sd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0241212,Piavanini Rd Lot 4477 Sand / Cannaponics,Piavanini Rd Collie Burn Lot 4477 Sand / Cannaponics,Mine,Openpit,Operating,J03503,Piavanini Rd / Cannaponics,116.223111000000003,-33.396186000000000,427751,6304521,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2131,COLLIE,SI50-06,COLLIE,"COLLIE, SHIRE OF","SOUTH WEST, Development Region",12,COLLIE RIVER M.F.,Collie Sub-basin,20260112
S0241264,Collie-Preston Rd Lot 1501 / Cardinal,Collie-Preston Rd Lyall's Mill Lot 1501 / Cardinal,Mine,Openpit,Operating,J06307,Collie Sand Operations / Cardinal,116.136711000000005,-33.453386000000002,419768,6298116,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2131,COLLIE,SI50-06,COLLIE,"COLLIE, SHIRE OF","SOUTH WEST, Development Region",12,COLLIE RIVER M.F.,Yilgarn Craton granites,20260112
S0241265,Lyalls Mill Rd Lot 2519 / Cardinal,Lyalls Mill Rd Lyalls Mill Lot 2519 / Cardinal,Mine,Openpit,Operating,J06307,Collie Sand Operations / Cardinal,116.120110999999994,-33.447786000000001,418220,6298723,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2131,COLLIE,SI50-06,COLLIE,"COLLIE, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241267,Robins Road Lots 66 137 159 230 / Worsley,Robins Road Lots 66 137 159 230 / Worsley,Mine,Openpit,Operating,J06308,Worsley - Farmer MTO,116.434911000000000,-32.817585999999999,447103,6368794,50,Bx,Alumina,BAUXITE - ALUMINA,Worsley,Y,Bx,Y,,Operating Mine,Public,2132,DWELLINGUP,SI50-02,PINJARRA,"BODDINGTON, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241268,Chalk Brook Rd Lot 1183,Chalk Brook Rd Bannister Lot 1183,Mine,Openpit,Operating,J06707,Chalk Brook Rd Bannister,116.482111000000003,-32.726486000000001,451471,6378916,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2132,DWELLINGUP,SI50-02,PINJARRA,"BODDINGTON, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241269,Davis Rd Lot 27647,Davis Rd Brookton Lot 27647,Mine,Openpit,Operating,,,117.098310999999995,-32.416086000000000,509243,6413437,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2333,BROOKTON,SI50-03,CORRIGIN,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241271,R11748 Boyagarra Rd / Shire,Reserve 11748 Boyagarra Rd / Shire of Brookton,Mine,Openpit,Operating,J06310,GBRM / Shire of Brookton,117.202511000000001,-32.259087000000001,519074,6430827,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2333,BROOKTON,SI50-03,CORRIGIN,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241272,R19077 Gravel / Shire,Reserve 19077 Gravel / Shire of Brookton,Mine,Openpit,Operating,J06310,GBRM / Shire of Brookton,117.090110999999993,-32.418886000000001,508472,6413129,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2333,BROOKTON,SI50-03,CORRIGIN,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241274,R36086 Strange Rd Lot 28650 / Shire,Reserve 36086 Strange Rd Jelcobine Lot 28650 / Shire of Brookton,Mine,Openpit,Operating,J06310,GBRM / Shire of Brookton,116.623911000000007,-32.401586000000002,464631,6414988,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2233,BEVERLEY,SI50-02,PINJARRA,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241280,Clackline-Toodyay Rd Lot 4 / Wood,Clackline-Toodyay Rd Toodyay Lot 4 / Wood,Mine,Openpit,Operating,J06708,Clackline-Toodyay Rd Toodyay / Wood,116.480710999999999,-31.617387000000001,450747,6501855,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"TOODYAY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241296,Hearle Rd Lot 222,Hearle Rd Lot 222,Mine,Openpit,Operating,,,116.103611000000001,-33.532586000000002,416768,6289308,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2130,BRIDGETOWN,SI50-06,COLLIE,"DONNYBROOK-BALINGUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,South West Terrane,20260112
S0241327,Brookton-Corrigin Rd Lot 6104,Brookton-Corrigin Rd Brookton Lot 6104,Mine,Openpit,Operating,,,117.064311000000004,-32.352685999999999,506051,6420468,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2333,BROOKTON,SI50-03,CORRIGIN,"BROOKTON, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241343,Rhapsody,Rhapsody,Mine,Openpit,Operating,J00226,Marvel Loch - Southern Cross,119.541813000000005,-31.501183000000001,741414,6512052,50,Au Ag,Precious metal,GOLD,Rhapsody,N,,N,,Operating Mine,Public,2834,CHERITONS FIND,SH50-16,SOUTHERN CROSS,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20260112
S0241362,Walyering,Walyering Production Facility and Field,Mine,Other,Operating,J06324,Walyering Gas,115.484162999999995,-30.714613000000000,354851,6601045,50,NaturalGas Condensate,Energy,PETROLEUM,,N,,,,,Public,1936,WEDGE ISLAND,SH50-09,HILL RIVER,"DANDARAGAN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Coomallo Trough,20260112
S0241380,Wannamall Rd West Lot 14 North / Shire,Wannamal Rd West Lot 14 North / Shire of Gingin,Mine,Openpit,Operating,J03445,GBRM / Shire of Gingin,115.907211000000004,-31.159486999999999,395846,6552208,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2035,GINGIN,SH50-14,PERTH,"GINGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0241381,Wannamall Rd West Lot 14 West / Shire,Wannamal Rd West Lot 14 West / Shire of Gingin,Mine,Openpit,Operating,J03445,GBRM / Shire of Gingin,115.892111000000000,-31.167587000000001,394416,6551296,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2035,GINGIN,SH50-14,PERTH,"GINGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0241387,Creighton Rd M1448 / Heidelberg,Creighton Rd Lennard Brook Lot M1448 / Heidelberg,Mine,Openpit,Operating,J00908,Gingin / Heidelberg Materials,115.949111000000002,-31.393087000000001,400087,6526355,50,Sd Sisd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2035,GINGIN,SH50-14,PERTH,"GINGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0241391,R36804 Nilgen Rd Lot 9994 / Shire,Reserve 36804 Nilgen Rd Lot 9994 / Shire of Gingin,Mine,Openpit,Operating,J03445,GBRM / Shire of Gingin,115.399210999999994,-30.989086000000000,347152,6570508,50,Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,1936,WEDGE ISLAND,SH50-09,HILL RIVER,"GINGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0241398,Ashworth Rd Moondah Lot 2 East / Shire,Ashworth Rd Moondah Lot 2 East / Shire of Gingin,Mine,Openpit,Operating,J03445,GBRM / Shire of Gingin,116.002711000000005,-31.322087000000000,405111,6534272,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2135,CHITTERING,SH50-14,PERTH,"GINGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Barberton Terrace,20260112
S0241399,Ashworth Rd Moondah Lot 2 West / Shire,Ashworth Rd Moondah Lot 2 West / Shire of Gingin,Mine,Openpit,Operating,J03445,GBRM / Shire of Gingin,115.987510999999998,-31.324887000000000,403669,6533950,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2035,GINGIN,SH50-14,PERTH,"GINGIN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Beermullah Trough,20260112
S0241405,R39142 Bramley River Rd Lot 4624 / Shire,Reserve 39142 Bramley River Rd Lot 4624 / AMR Shire,Mine,Openpit,Operating,J03506,GBRM / Shire of Augusta Margaret River,115.240510999999998,-33.920386999999998,337353,6245277,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"AUGUSTA MARGARET RIVER, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Treeton Terrace,20260112
S0241425,Willowdale - Larego,Willowdale - Larego,Mine,Openpit,Operating,J00779,Wagerup-Pinjarra / Alcoa,116.080965000000006,-32.968753000000000,414115,6351802,50,Bx,Alumina,BAUXITE - ALUMINA,Larego - Willowdale,N,,Y,,Operating Mine,Public,2132,DWELLINGUP,SI50-02,PINJARRA,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241439,Millar Rd Lot 2170 Sand Pit / WA Lst,Millar Rd Lot 2170 Baldivis Sand Pit / WA Limestone,Mine,Openpit,Operating,J01814,Baldivis - Millar Rd / WA Limestone,115.822111000000007,-32.285286999999997,389084,6427333,50,Sd Lst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"ROCKINGHAM, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20260112
S0241468,Bates Rd  Lot 42,Bates Rd Williams Lot 42,Mine,Openpit,Operating,,,116.831610999999995,-33.042485999999997,484277,6343990,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2231,DARKAN,SI50-06,COLLIE,"WILLIAMS, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20260112
S0241506,Burnside Rd Lot 535 / Le Chem,Burnside Rd Meelon Lot 535 / Le Chem,Mine,Openpit,Operating,J06376,Burnside Rd Meelon / Le Chem,115.935911000000004,-32.702787000000001,400262,6381161,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"MURRAY, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20260112
