X,Y,OBJECTID,TREE_ID,DATE_PLANTED,SUBURB,BOTANICAL_NAME,COMMON_NAME,FAMILY,TREE_HEIGHT,RARE_SPECIES,HISTORIC_SIGNIFICANCE,COMMUNITY_SIGNIFICANCE,SIGNIFICANT_GROUP,RETIRED
12894515.4035,-3759604.23,219,7001,2019/05/10 03:20:51+00,Crawley,Ficus obliqua,Small leaved Fig,Moraceae,,No,,No,No,
12897522.5947,-3757668.0266,220,7085,2019/05/10 03:21:27+00,Perth,Magnolia grandiflora,Magnolia,Magnoliaceae,,No,,No,No,
12897524.2645,-3757659.7607,221,7086,2019/05/10 03:23:43+00,Perth,Ficus macrophylla,Moreton Bay Fig,Moraceae,,No,,,No,
12897530.2681,-3757642.9732,222,7087,2019/05/10 03:23:43+00,Perth,Dracaena draco,Dragon's Blood,Asparagaceae,,No,No,No,No,
12899787.6066,-3756550.3523,223,7119,2019/05/10 03:19:28+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899784.7164,-3756525.4266,224,7120,2019/05/10 03:24:06+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899778.9215,-3756550.6171,225,7121,2019/05/10 03:24:06+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899756.8841,-3756550.7548,226,7122,2019/05/10 03:22:48+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899794.8487,-3756544.9728,227,7123,2019/05/10 03:23:43+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899757.1043,-3756525.5657,228,7124,2019/05/10 03:22:48+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899739.5179,-3756526.3533,229,7125,2019/05/10 03:20:51+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899532.02,-3757879.5344,230,8274,2019/05/10 03:20:51+00,East Perth,Washingtonia robusta,Mexican Fan Palm,Arecaceae,,No,No,No,No,
12897625.672,-3756937.2527,232,8528,2019/05/10 03:23:43+00,Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12897618.4405,-3756934.0997,233,8529,2019/05/10 03:22:22+00,Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12897603.7458,-3756931.3412,236,8532,2019/05/10 03:20:51+00,Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12897598.8482,-3756931.6089,237,8533,2019/05/10 03:21:58+00,Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12896533.5131,-3757438.1643,238,8625,2019/05/10 03:20:21+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896526.8378,-3757438.4246,239,8626,2019/05/10 03:19:28+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12896508.8016,-3757440.2675,240,8627,2019/05/10 03:21:14+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896499.7913,-3757441.8399,241,8628,2019/05/10 03:21:27+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12896489.4308,-3757442.4985,242,8629,2019/05/10 03:23:43+00,Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,Yes,
12899388.0816,-3757755.6733,243,9215,2019/05/10 03:22:48+00,East Perth,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12899384.9665,-3757749.7713,244,9216,2019/05/10 03:24:19+00,East Perth,Melia azedarach,White Cedar,Meliaceae,,No,No,No,No,
12899374.3874,-3757742.4188,245,9217,2019/05/10 03:20:38+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899301.4754,-3757715.9203,246,9218,2019/05/10 03:23:25+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899305.0351,-3757718.2885,247,9219,2019/05/10 03:23:43+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899315.3897,-3757721.9585,248,9220,2019/05/10 03:21:27+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899330.8679,-3757727.9894,249,9221,2019/05/10 03:21:45+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899334.3113,-3757732.1908,250,9222,2019/05/10 03:24:19+00,East Perth,Melia azedarach,White Cedar,Meliaceae,,No,No,No,No,
12899343.1136,-3757731.0047,251,9223,2019/05/10 03:20:21+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899347.2335,-3757732.7161,252,9224,2019/05/10 03:23:43+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899358.5819,-3757737.0472,253,9225,2019/05/10 03:24:06+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899370.158,-3757740.9783,254,9226,2019/05/10 03:20:51+00,East Perth,Gleditsia triacanthos,Honey Locust,Fabaceae,,No,No,No,No,
12899319.5106,-3757817.6062,256,9228,2019/05/10 03:21:27+00,East Perth,Casuarina equisetifolia,Horsetail Sheoak,Casuarinaceae,,No,No,No,No,
12897963.5312,-3758004.7633,258,10361,2019/05/10 03:24:19+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12897957.8952,-3758018.017,259,10362,2019/05/10 03:24:19+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12897953.1732,-3758032.1089,260,10363,2019/05/10 03:21:45+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,No,No,
12897947.5608,-3758044.9724,261,10364,2019/05/10 03:21:58+00,Perth,Phoenix canariensis,Canary Island Date Palm,Arecaceae,,No,No,Yes,No,
12898583.5161,-3756999.2022,262,10624,2019/05/10 03:20:21+00,East Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898525.2834,-3756995.3489,263,10625,2019/05/10 03:19:45+00,East Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898515.5494,-3756994.6314,264,10626,2019/05/10 03:21:58+00,East Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898487.0517,-3756992.9833,265,10627,2019/05/10 03:19:28+00,East Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898471.3003,-3756991.8832,267,10629,2019/05/10 03:21:14+00,East Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12898462.2917,-3756991.4692,268,10630,2019/05/10 03:19:45+00,East Perth,Platanus x acerifolia,London Plane,Platanaceae,,No,No,No,No,
12892942.7064,-3761604.7752,272,12747,2019/05/10 03:21:14+00,Crawley,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,Yes,Yes,No,
12892983.4495,-3761590.9108,273,12754,2019/05/10 03:23:43+00,Crawley,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12893038.6535,-3761584.7449,274,12779,2019/05/10 03:19:28+00,Crawley,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12893059.2098,-3761615.3807,275,12791,2019/05/10 03:24:19+00,Crawley,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12893049.6542,-3761634.63,276,12793,2019/05/10 03:23:43+00,Crawley,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12893041.1692,-3761621.4922,277,12794,2019/05/10 03:22:48+00,Crawley,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12893035.4905,-3761612.0783,278,12795,2019/05/10 03:21:27+00,Crawley,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12893021.9343,-3761600.6961,279,12796,2019/05/10 03:21:14+00,Crawley,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12893026.4347,-3761624.6806,282,12799,2019/05/10 03:23:25+00,Crawley,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12893004.283,-3761625.5505,283,12802,2019/05/10 03:23:10+00,Crawley,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12897572.0229,-3757681.9096,284,13764,2019/05/10 03:21:14+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897577.2062,-3757684.9938,285,13765,2019/05/10 03:23:43+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897576.8296,-3757686.6465,286,13766,2019/05/10 03:22:22+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897570.5696,-3757676.9241,287,13767,2019/05/10 03:19:28+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897583.4705,-3757668.3392,288,13768,2019/05/10 03:22:48+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897582.8539,-3757667.8592,289,13769,2019/05/10 03:21:45+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897580.9248,-3757666.5964,290,13770,2019/05/10 03:19:45+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897588.2627,-3757669.8335,291,13771,2019/05/10 03:23:10+00,Perth,Sapium sebiferum,Chinese Tallow,Euphorbiaceae,,No,No,No,No,
12897561.4546,-3757665.3017,292,13772,2019/05/10 03:20:38+00,Perth,Agathis robusta,Queensland Kauri,Araucariaceae,,No,,No,No,
12897557.6154,-3757666.4917,293,13773,2019/05/10 03:24:19+00,Perth,Prunus cerasifera,Purple-leaved Plum,Rosaceae,,No,No,No,No,
12897557.287,-3757665.376,294,13774,2019/05/10 03:19:28+00,Perth,Prunus cerasifera,Purple-leaved Plum,Rosaceae,,No,No,No,No,
12897558.3504,-3757663.0797,295,13775,2019/05/10 03:20:51+00,Perth,Prunus cerasifera,Purple-leaved Plum,Rosaceae,,No,No,No,No,
12897558.664,-3757661.8878,296,13776,2019/05/10 03:24:06+00,Perth,Prunus cerasifera,Purple-leaved Plum,Rosaceae,,No,No,No,No,
12897561.4763,-3757668.8047,297,13777,2019/05/10 03:21:45+00,Perth,Prunus cerasifera,Purple-leaved Plum,Rosaceae,,No,No,No,No,
12899521.357,-3757824.7511,298,16609,2019/05/10 03:21:14+00,East Perth,Melia azedarach,White Cedar,Meliaceae,,No,No,No,No,
12899528.3282,-3757823.1196,299,16610,2019/05/10 03:20:38+00,East Perth,Quercus robur,English Oak,Fagaceae,,No,No,No,No,
12899530.0139,-3757821.6578,300,16611,2019/05/10 03:24:06+00,East Perth,Fraxinus oxycarpa 'Raywoodii',Claret Ash,Oleaceae,,No,No,No,No,
12899537.8562,-3757822.1892,301,16612,2019/05/10 03:19:28+00,East Perth,Callistemon viminalis,Bottlebrush,Myrtaceae,,No,No,No,No,
12899540.2828,-3757819.5401,303,16614,2019/05/10 03:23:43+00,East Perth,Callistemon viminalis,Bottlebrush,Myrtaceae,,No,No,No,No,
12899544.5549,-3757820.6258,304,16615,2019/05/10 03:23:10+00,East Perth,Callistemon viminalis,Bottlebrush,Myrtaceae,,No,No,No,No,
12899550.917,-3757814.9528,306,16617,2019/05/10 03:19:45+00,East Perth,Fraxinus oxycarpa 'Raywoodii',Claret Ash,Oleaceae,,No,No,No,No,
12899555.3888,-3757813.6384,307,16618,2019/05/10 03:20:38+00,East Perth,Acer negundo,North American Box Elder,Sapindaceae,,No,No,No,No,
12899570.1596,-3757811.0467,308,16619,2019/05/10 03:24:06+00,East Perth,Quercus petraea,Durmast Oak,Fagaceae,,Yes,No,No,No,
12899578.6175,-3757811.2413,309,16620,2019/05/10 03:22:48+00,East Perth,Melia azedarach,White Cedar,Meliaceae,,No,No,No,No,
12899603.282,-3757809.001,312,16623,2019/05/10 03:21:14+00,East Perth,Prunus dulcis,Almond,Rosaceae,,No,No,No,No,
12899607.0333,-3757814.4481,313,16624,2019/05/10 03:21:14+00,East Perth,Liquidambar formosana,Chinese Sweet Gum,Altingiaceae,,No,No,No,No,
12899554.5655,-3757807.7604,314,16625,2019/05/10 03:20:38+00,East Perth,Callistemon 'Dawson River Weeper',Bottlebrush,Myrtaceae,,No,No,No,No,
12899540.3252,-3757809.7777,315,16626,2019/05/10 03:23:43+00,East Perth,Callistemon 'Dawson River Weeper',Bottlebrush,Myrtaceae,,No,No,No,No,
12895969.1888,-3758070.0167,316,18999,2019/05/10 03:23:43+00,Perth,Eucalyptus camaldulensis 'Obtusa',River Red Gum,Myrtaceae,,No,No,No,No,
12897999.3453,-3757520.692,317,19215,2019/05/10 03:22:48+00,Perth,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12897848.7914,-3757989.0091,319,19217,2019/05/10 03:20:38+00,Perth,Araucaria columnaris,Cook Island Pine,Araucariaceae,,No,No,No,No,
12898233.1214,-3756667.2437,320,21100,2019/05/10 03:21:45+00,Perth,Eucalyptus sideroxylon,Red Ironbark,Myrtaceae,,No,No,No,No,
12898227.0714,-3756667.2036,321,21101,2019/05/10 03:22:22+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898221.636,-3756664.0937,322,21102,2019/05/10 03:21:58+00,Perth,Eucalyptus sideroxylon,Red Ironbark,Myrtaceae,,No,No,No,No,
12898215.0768,-3756657.919,323,21103,2019/05/10 03:23:25+00,Perth,Eucalyptus sideroxylon,Red Ironbark,Myrtaceae,,No,No,No,No,
12898201.9109,-3756651.0713,324,21104,2019/05/10 03:22:48+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898213.1936,-3756632.6718,325,21105,2019/05/10 03:22:22+00,Perth,Eucalyptus sideroxylon,Red Ironbark,Myrtaceae,,No,No,No,No,
12898218.6532,-3756636.2437,326,21106,2019/05/10 03:20:21+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898225.319,-3756641.5083,327,21107,2019/05/10 03:20:38+00,Perth,Eucalyptus sideroxylon,Red Ironbark,Myrtaceae,,No,No,No,No,
12898231.9228,-3756641.5304,328,21108,2019/05/10 03:20:51+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898233.9561,-3756642.1198,329,21109,2019/05/10 03:23:25+00,Perth,Eucalyptus sideroxylon,Red Ironbark,Myrtaceae,,No,No,No,No,
12898232.5795,-3756615.7777,330,21111,2019/05/10 03:24:06+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898237.5361,-3756618.2438,331,21112,2019/05/10 03:23:10+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898253.3201,-3756627.3433,332,21115,2019/05/10 03:20:21+00,Perth,Eucalyptus leucoxylon 'Rosea',South Australian Yellow Gum,Myrtaceae,,No,No,No,No,
12898663.0185,-3757645.3123,334,24108,2019/05/10 03:22:22+00,EAST PERTH,Jacaranda mimosifolia,Jacaranda,Bignoniaceae,,No,No,No,No,
12899277.1491,-3757828.3118,335,24114,2019/05/10 03:24:19+00,East Perth,Quercus robur,English Oak,Fagaceae,,No,No,No,No,
12899801.2386,-3756550.6714,336,25159,2019/05/10 03:20:38+00,East Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12899803.0377,-3756550.4416,337,25160,2019/05/10 03:23:43+00,East Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12899800.5818,-3756549.3867,338,25161,2019/05/10 03:21:27+00,East Perth,Melaleuca quinquenervia,Broad Leaved Paperbark,Myrtaceae,,No,No,No,No,
12899792.0978,-3756531.0408,339,25162,2019/05/10 03:20:38+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899800.0637,-3756530.8278,340,25163,2019/05/10 03:21:58+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899797.4053,-3756528.6941,341,25164,2019/05/10 03:24:06+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899792.8956,-3756524.3046,342,25165,2019/05/10 03:24:06+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899787.1753,-3756518.6366,344,25167,2019/05/10 03:22:48+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899781.7608,-3756514.4034,345,25168,2019/05/10 03:24:06+00,East Perth,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,,No,No,No,No,
12899785.1318,-3756524.6972,346,25169,2019/05/10 03:21:45+00,East Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12899778.1289,-3756528.5529,347,25170,2019/05/10 03:20:51+00,East Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12899774.3989,-3756528.6088,348,25171,2019/05/10 03:21:58+00,East Perth,Callistemon 'Kings Park Special',Bottlebrush,Myrtaceae,,No,No,No,No,
12899780.1908,-3756520.682,349,25172,2019/05/10 03:21:58+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899774.1194,-3756523.6718,350,25173,2019/05/10 03:21:27+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899766.3395,-3756525.6261,351,25174,2019/05/10 03:23:43+00,East Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12899766.349,-3756520.0058,352,25175,2019/05/10 03:20:38+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899759.7675,-3756516.8609,353,25176,2019/05/10 03:23:25+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899756.3671,-3756517.926,354,25177,2019/05/10 03:21:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899746.1618,-3756527.1912,356,25179,2019/05/10 03:23:10+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899732.2414,-3756526.5852,357,25180,2019/05/10 03:21:27+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899728.5078,-3756526.0495,358,25181,2019/05/10 03:24:06+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899733.1988,-3756523.1993,359,25182,2019/05/10 03:21:58+00,East Perth,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,,No,No,No,No,
12899733.1662,-3756517.8743,360,25183,2019/05/10 03:20:21+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899723.0825,-3756534.1931,362,25185,2019/05/10 03:23:25+00,East Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12899719.6076,-3756535.8963,363,25186,2019/05/10 03:21:58+00,East Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12899725.4169,-3756536.6785,364,25187,2019/05/10 03:21:45+00,East Perth,Corymbia maculata,Spotted Gum,Myrtaceae,,No,No,No,No,
12899734.0772,-3756531.2663,365,25188,2019/05/10 03:20:21+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899740.6776,-3756547.6639,367,25190,2019/05/10 03:21:27+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899749.3885,-3756547.7189,368,25191,2019/05/10 03:24:19+00,East Perth,Brachychiton acerifolius,Illawarra Flame Tree,Malvaceae,,No,No,No,No,
12899721.1435,-3756556.5009,370,25193,2019/05/10 03:22:48+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899715.5036,-3756553.4369,371,25194,2019/05/10 03:20:51+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899711.7985,-3756555.7885,372,25195,2019/05/10 03:24:06+00,East Perth,Corymbia ficifolia,Red Flowering Gum,Myrtaceae,,No,No,No,No,
12899434.4988,-3758584.807,373,25616,2019/05/10 03:21:58+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899441.4499,-3758580.4415,374,25617,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899444.1841,-3758579.0617,375,25618,2019/05/10 03:21:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899448.3066,-3758580.5485,376,25619,2019/05/10 03:21:58+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899454.2931,-3758579.3209,377,25620,2019/05/10 03:20:21+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899457.9976,-3758577.0755,378,25621,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899460.4484,-3758574.8997,379,25622,2019/05/10 03:23:10+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899460.9422,-3758572.2303,380,25623,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899467.1898,-3758572.0588,381,25624,2019/05/10 03:23:43+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899470.1672,-3758567.8057,382,25625,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899472.0834,-3758566.5948,383,25626,2019/05/10 03:23:25+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899476.0937,-3758566.7313,384,25627,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899480.1942,-3758568.4663,385,25628,2019/05/10 03:21:14+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899486.3155,-3758565.4767,386,25629,2019/05/10 03:23:43+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899489.2196,-3758561.72,387,25630,2019/05/10 03:21:14+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899473.6236,-3758543.4744,388,25631,2019/05/10 03:23:43+00,East Perth,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12899475.6312,-3758540.0041,389,25632,2019/05/10 03:21:58+00,East Perth,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12899478.8431,-3758539.3749,390,25633,2019/05/10 03:20:38+00,East Perth,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12899481.0888,-3758537.3036,391,25634,2019/05/10 03:20:38+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899502.9106,-3758537.7084,392,25635,2019/05/10 03:20:21+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899519.1438,-3758517.747,393,25636,2019/05/10 03:20:51+00,East Perth,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12899526.6902,-3758518.7605,394,25637,2019/05/10 03:20:51+00,East Perth,Casuarina obesa,Swamp Sheoak,Casuarinaceae,,No,No,No,No,
12899536.6133,-3758543.6335,395,25638,2019/05/10 03:21:14+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899539.751,-3758538.9086,396,25639,2019/05/10 03:23:43+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899548.2612,-3758539.7192,397,25640,2019/05/10 03:22:48+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899553.9302,-3758538.2042,398,25641,2019/05/10 03:23:43+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899559.3832,-3758536.8881,399,25642,2019/05/10 03:23:25+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899563.5041,-3758541.3691,400,25643,2019/05/10 03:24:06+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899556.0796,-3758565.2448,401,25652,2019/05/10 03:23:43+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899553.9353,-3758565.0212,402,25653,2019/05/10 03:20:38+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899548.4305,-3758564.7628,404,25655,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899545.1586,-3758565.5571,405,25656,2019/05/10 03:23:25+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899547.0227,-3758569.411,406,25657,2019/05/10 03:23:25+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
12899544.2921,-3758569.5126,407,25658,2019/05/10 03:19:45+00,East Perth,Eucalyptus rudis,Flooded Gum,Myrtaceae,,No,No,No,No,
